#separator:tab
#html:true
#tags column:3
Die {{c1::Krankenpflegerin::die Krankenschwester}} kümmert sich aufopferungsvoll/&nbsp;hingebungsvoll/leidenschaftlich um die Patienten.	Als Krankenpflegerin auf der Intensivstation trägt sie viel Verantwortung.	
Die {{c1::Präferenz,-en::Vorzug, Vorliebe}} für digitale Medien ist bei Jugendlichen ausgeprägt.	Präferenzen können sich mit der Zeit ändern.	
Der {{c1::Besitzer,-/ die Besitzerin,-nen::Eigentümer, Inhaber}} trägt die Verantwortung.	Der Besitzer des Hauses wurde informiert.	
{{c1::Redaktionell::von der Redaktion, herausgeberisch}} wurde der Text überarbeitet.	Redaktionelle Freiheit ist wichtig für Journalisten.	
Die Redaktion {{c1::vorgeben*::festlegen, bestimmen}} kann Richtlinien für Autoren.	Vorgegebene Strukturen erleichtern die Arbeit.	
Das {{c1::Medienprodukt,-e::Medienerzeugnis, Publikation}} unterliegt Qualitätskontrollen.	Jedes Medienprodukt wird geprüft.	
Experten {{c1::zu Wort kommen*::sich äußern, sprechen}} in der Sendung regelmäßig zu Wort.	Betroffene sollen zu Wort kommen.	
Die {{c1::Medienanstalt,-en::Rundfunkanstalt, Medienbehörde}} reguliert den Markt.	Medienanstalten überwachen die Einhaltung von Standards.	
Das {{c1::Defizit,-e::Mangel, Fehlbetrag}} an lokalen Inhalten wird kritisiert.	Ein Defizit an Vielfalt ist problematisch.	
Die {{c1::Gesamtheit::das Ganze, Gesamtheit aller}} der Angebote ist beeindruckend.	Die Gesamtheit der Beweise spricht dafür.	
Das {{c1::Medienangebot,-e::Angebot an Medien, Medienpalette}} ist regional unterschiedlich.	Das Medienangebot hat sich erweitert.	
{{c1::Extern::von außen, äußerlich}} finanzierte Projekte unterliegen besonderen Regeln.	Externe Gutachten können objektiv sein.	
Der {{c1::Ausgleich::Kompensation, Balance}} zwischen verschiedenen Interessen ist schwierig.	Ein finanzieller Ausgleich wurde vereinbart.	
Das {{c1::Gesamtangebot,-e::Gesamtpalette, komplettes Angebot}} umfasst alle Sparten.	Das Gesamtangebot wird kontinuierlich erweitert.	
Ein großer Teil der Mittel {{c1::entfallen* auf+ AKK::werden verwendet für, gehen an}} die Produktion.	Auf diesen Bereich entfallen 40% des Budgets.	
Der {{c1::Medienexperte,-n/ die Medienexpertin,-nen::Medienfachmann, -frau}} analysiert die Entwicklung.	Medienexperten warnen vor Monopolisierung.	
Die Qualität kann sich {{c1::verschlechtern::sich verschlimmern, nachlassen}} bei zu schnellem Wachstum.	Die Lage verschlechterte sich zusehends.	
{{c1::Infolge+ GEN::aufgrund, wegen}} der Digitalisierung ändert sich die Medienlandschaft.	Infolge des Sturms gab es Schäden.	
{{c1::Verständlicherweise::nachvollziehbar, begreiflicherweise}} gibt es Widerstand gegen die Änderung.	Verständlicherweise ist sie enttäuscht.	
{{c1::Gewinnorientiert::auf Profit ausgerichtet, kommerziell}} agieren viele Medienunternehmen.	Gewinnorientiertes Handeln steht manchmal im Konflikt mit Qualität.	
Die Kosten {{c1::senken::reduzieren, verringern}} ist ein wichtiges Ziel.	Durch Effizienz können Kosten gesenkt werden.	
{{c1::Festangestellt::in einem unbefristeten Arbeitsverhältnis}} zu sein, bietet Sicherheit.	Festangestellte Mitarbeiter haben andere Rechte.	
{{c1::Beziehungsweise::oder, genauer gesagt}} muss der Vertrag angepasst werden.	Die Veranstaltung findet morgen, beziehungsweise übermorgen statt.	
Der {{c1::Fernsehsender,-/ der Radiosender,-::TV-Station, Rundfunkstation}} sendet rund um die Uhr.	Der Sender hat sein Programm erweitert.	
Das {{c1::Gegenargument,-e::Einwand, Gegeneinwand}} wurde sorgfältig widerlegt.	Starke Gegenargumente wurden vorgebracht.	
Kritiker {{c1::vor/bringen*::äußern, vorbringen}} Bedenken gegen den Plan.	Neue Argumente wurden vorgebracht.	
Der {{c1::Vielfaltsverlust::Rückgang der Vielfalt, Monopolisierung}} ist eine reale Gefahr.	Vielfaltsverlust in den Medien gefährdet die Demokratie.	
Die {{c1::Tagesinformation,-en::tägliche Nachrichten, Tagesnews}} wird über verschiedene Kanäle verbreitet.	Tagesinformationen sind schnell veraltet.	
Das {{c1::Online-Angebot,-e::Internetangebot, Webangebot}} wird ständig erweitert.	Das Online-Angebot der Zeitung ist umfangreich.	
Die {{c1::Internetwerbung::Online-Werbung, Webwerbung}} ist ein wachsender Markt.	Internetwerbung kann sehr zielgerichtet sein.	
{{c1::Bestenfalls::im besten Fall, höchstens}} erreicht die Kampagne die Zielgruppe.	Bestenfalls wird das Projekt nächstes Jahr fertig.	
{{c1::Kostendeckend::die Kosten deckend, nicht verlustbringend}} zu arbeiten, ist das Minimum.	Kostendeckend zu wirtschaften, ist nicht immer einfach.	
Der {{c1::Landkind,-er::Kind vom Land, ländliches Kind}} hat oft andere Erfahrungen.	Landkinder wachsen oft naturnah auf.	
{{c1::Ausgefeilt::perfektioniert, raffiniert}} ist der Orientierungssinn mancher Tiere.	Ein ausgefeiltes System wurde entwickelt.	
Der {{c1::Orientierungssinn::Navigationsfähigkeit, Richtungssinn}} ist bei Vögeln erstaunlich.	Ohne Orientierungssinn findet man sich nicht zurecht.	
Der {{c1::Fachmann, Fachleute::Experte, Spezialist}} erklärt die komplexen Zusammenhänge.	Fachleute wurden zurate gezogen.	
Die {{c1::Navigationsfähigkeit,-en::Orientierungsvermögen, Wegfindung}} wird durch Erfahrung verbessert.	Die Navigationsfähigkeit des Systems ist beeindruckend.	
Man muss sich in einer neuen Stadt {{c1::orientieren::zurechtfinden, den Weg finden}}.	Sich in unbekannten Situationen zu orientieren, ist wichtig.	
Das {{c1::Videospiel,-e::Computerspiel, Game}} kann die räumliche Vorstellung fördern.	Videospiele sind ein beliebtes Freizeitvergnügen.	
{{c1::Aufgewachsen::groß geworden, sozialisiert}} in der Stadt, kennt er das Landleben kaum.	In welcher Umgebung bist du aufgewachsen?	
Das {{c1::Stadtkind,-er::Kind aus der Stadt, urbanes Kind}} hat oft weniger Naturkontakt.	Stadtkinder besuchen seltener Wälder.	
Die Ergebnisse {{c1::variieren::schwanken, unterscheiden sich}} je nach Studie.	Die Meinungen variieren stark.	
Der {{c1::Stadtbewohner,-/ die Stadtbewohnerin,-nen::Urbaner, Stadtbevölkerung}} ist an Hektik gewöhnt.	Stadtbewohner nutzen häufiger öffentliche Verkehrsmittel.	
Der {{c1::Nicht-Stadtbewohner,-/ die Nicht-Stadtbewohnerin,-nen::Landbewohner, Ländlicher}} schätzt oft die Ruhe.	Nicht-Stadtbewohner haben andere Prioritäten.	
{{c1::Sechsmal::6-mal, sechs Mal}} so hoch war der Wert im Vergleich.	Sie hat sechsmal angerufen.	
Das {{c1::Gefälle,-::Unterschied, Gefälle}} zwischen Stadt und Land ist deutlich.	Ein starkes Gefälle im Lohnniveau besteht.	
Das Straßennetz ist {{c1::aufgebaut::strukturiert, angelegt}} wie ein Gitter.	Das System ist logisch aufgebaut.	
{{c1::Gitterartig::netzartig, rasterförmig}} angelegte Städte sind leicht zu navigieren.	Die Straßen verlaufen gitterartig.	
Das {{c1::Straßennetz,-e::Wegenetz, Verkehrsnetz}} ist in Städten dicht.	Ein gut ausgebautes Straßennetz ist wichtig.	
Die Gassen in der Altstadt sind {{c1::verworren::unübersichtlich, verschlungen}}.	In verworrenen Situationen verliert man leicht den Überblick.	
Dörfer sind oft {{c1::organisch::natürlich gewachsen, nicht geplant}} gewachsen.	Organisch gewachsene Strukturen sind schwer zu ändern.	
Das {{c1::Wegesystem,-e::Wegenetz, Pfadsystem}} im Park ist gut ausgeschildert.	Ein klares Wegesystem hilft bei der Orientierung.	
Die {{c1::Videospielebene,-n::Game-Level, Spielstufe}} erfordert strategisches Denken.	Auf höheren Videospielebenen wird es schwieriger.	
Das {{c1::Layout,-s::Gestaltung, Seitenanordnung}} der Website ist benutzerfreundlich.	Ein klares Layout verbessert die Lesbarkeit.	
Das {{c1::Spielumfeld,-er::Gaming-Umgebung, virtuelle Welt}} beeinflusst das Spielerlebnis.	Das Spielumfeld wurde realistisch gestaltet.	
Die {{c1::Stadtgestaltung::Stadtplanung, urbanes Design}} berücksichtigt auch Fußgänger.	Moderne Stadtgestaltung fördert Lebensqualität.	
Die {{c1::Gehirnfunktion,-en::Hirnfunktion, neuronale Aktivität}} wird durch Navigation trainiert.	Bestimmte Gehirnregionen sind für räumliche Funktionen zuständig.	
Die {{c1::Spielgewohnheiten(Pl.)::Gaming-Gewohnheiten, Nutzungsverhalten}} variieren mit dem Alter.	Spielgewohnheiten können sich ändern.	
Das {{c1::Studienergebnis,-se::Forschungsergebnis, Untersuchungsergebnis}} wurde in einer Fachzeitschrift veröffentlicht.	Wichtige Studienergebnisse werden diskutiert.	
Der {{c1::Tagtraum,&quot;-e::Träumerei, Fantasie}} kann kreativ sein.	In Tagträumen entstehen manchmal gute Ideen.	
Die Gedanken {{c1::ab/schweifen::abschweifen, abschweifen lassen}} während des Unterrichts.	Seine Gedanken schweiften ab.	
{{c1::Leistungsschwach::nicht leistungsstark, ineffizient}} ist das Gerät bei hoher Auslastung.	Leistungsschwache Bereiche benötigen Unterstützung.	
{{c1::Ineffizient::nicht effizient, unwirtschaftlich}} ist der Prozess in seiner jetzigen Form.	Ineffiziente Abläufe kosten Zeit und Geld.	
Die {{c1::Wachzeit,-en::Wachphase, Zeit des Wachseins}} sollte sinnvoll genutzt werden.	Lange Wachzeiten können ermüdend sein.	
{{c1::Zumeist::meistens, überwiegend}} unterfordern einfache Aufgaben das Gehirn.	Zumeist ist er pünktlich.	
Die {{c1::Überforderung,-en::Überlastung, Überanstrengung}} führt zu Stress.	Überforderung am Arbeitsplatz ist ein häufiges Problem.	
Das {{c1::Ventil,-e::Ausgleich, Ablass}} für Emotionen ist wichtig.	Sport kann ein gesundes Ventil für Aggressionen sein.	
Man kann dem Alltag {{c1::entkommen*::entfliehen, entkommen}} durch Hobbys.	In Büchern kann man der Realität entkommen.	
Man sollte sich nicht {{c1::ab/wenden*::abwenden, distanzieren}} von seinen Freunden.	Er wandte sich von der Gruppe ab.	
Die {{c1::Übermüdung::Erschöpfung durch Schlafmangel, Müdigkeit}} beeinträchtigt die Konzentration.	Übermüdung ist ein häufiger Unfallfaktor.	
Die {{c1::Entspannung::Erholung, Entspannung}} nach der Arbeit ist wichtig.	Entspannungstechniken helfen gegen Stress.	
Das {{c1::Nachdenken::Reflexion, Grübeln}} über Probleme kann Lösungen bringen.	In Ruhe nachdenken fördert die Kreativität.	
Sich Zeit zum {{c1::verschaffen::nehmen, organisieren}} ist wichtig.	Sie verschaffte sich einen Überblick.	
Das {{c1::Denkorgan,-e::Gehirn, Hirn}} ist hochkomplex.	Das Denkorgan verarbeitet ständig Informationen.	
Die Mitarbeiter sind {{c1::ausgelastet::voll beschäftigt, ausgelastet}}.	Ausgelastete Teams brauchen manchmal Unterstützung.	
Die {{c1::Ressourcen(Pl.)::Mittel, Kapazitäten}} müssen effizient eingesetzt werden.	Begrenzte Ressourcen erfordern Priorisierung.	
{{c1::Anarchisch::chaotisch, ohne Ordnung}} war die Situation nach dem Ausfall.	Anarchische Zustände herrschten.	
Sich {{c1::haltend an+ AKK::orientierend an, festhaltend an}} bewährte Methoden ist oft sicher.	Sich an Fakten haltend, zog er seine Schlüsse.	
Der {{c1::Geist,-er::Verstand, Intellekt}} sucht nach Sinn.	Ein wacher Geist ist neugierig.	
{{c1::Überaus::äußerst, besonders}} wichtig ist die Vorbereitung.	Das Ergebnis war überaus erfreulich.	
{{c1::Schöpferisch::kreativ, gestalterisch}} tätig zu sein, erfüllt viele Menschen.	Schöpferische Prozesse brauchen Freiraum.	
Die {{c1::Inspiration,-en::Eingebung, Ideenquelle}} kann überall herkommen.	Inspiration für das Projekt kam unerwartet.	
Das {{c1::Abschweifen::Abweichen, Gedankenwandern}} vom Thema ist manchmal produktiv.	Gelegentliches Abschweifen im Gespräch ist normal.	
{{c1::Hierhin... dorthin::in alle Richtungen, kreuz und quer}} liefen die Kinder.	Die Diskussion ging hin und her.	
Das {{c1::Vergangene::die Vergangenheit, Frühere}} prägt die Gegenwart.	Aus dem Vergangenen kann man lernen.	
Das {{c1::Künftige::die Zukunft, Kommende}} ist ungewiss.	Das Künftige mit Optimismus angehen.	
{{c1::Genau jene::ebendiese, genau diese}} Frage wurde nicht beantwortet.	Genau jene Person wurde gesucht.	
{{c1::Ungeahnt::unerwartet, nicht vorhergesehen}} kam die Wendung.	Ungeahnte Möglichkeiten taten sich auf.	
Der {{c1::Geistesblitz,-e::plötzliche Idee, Einfall}} löste das Problem.	Ein Geistesblitz rettete die Situation.	
Neue Ideen {{c1::hervor/bringen*::produzieren, generieren}} ist das Ziel der Forschung.	Die Diskussion brachte neue Erkenntnisse hervor.	
Das Gehirn kann Informationen {{c1::assoziieren::verknüpfen, verbinden}}.	Assoziieren hilft beim Lernen und Erinnern.	
{{c1::Scheinbar::anscheinend, oberflächlich betrachtet}} war alles in Ordnung.	Scheinbar einfach, ist die Aufgabe doch komplex.	
Die Zeit war {{c1::vertan::verloren, verschwendet}}.	Die vertane Zeit kann man nicht zurückholen.	
Die emotionale {{c1::Bindung::Beziehung, Verbundenheit}} zwischen dem Neugeborenen und seinen Eltern entsteht oft schon in den ersten Tagen. 	 Diese frühe Nähe ist für die spätere Entwicklung extrem wichtig.	
Er war nach dem extrem harten Marathonlauf {{c1::physisch::körperlich, rein körperlich}} vollkommen am Ende seiner Kräfte. 	 Er konnte keinen einzigen Schritt mehr aus eigener Kraft gehen.	
Das lange Schachspiel hat die beiden Kontrahenten vor allem {{c1::mental::geistig, psychisch}} extrem stark gefordert. 	 Nach sechs Stunden vollster Konzentration rauchte ihnen buchstäblich der Kopf.	
In der modernen Arbeitswelt ist es unerlässlich, sich ständig {{c1::weiterzubilden::fortzubilden, Neues zu lernen}}. 	 Wer auf seinem alten Wissen sitzen bleibt, wird schnell von der Konkurrenz überholt.	
Eine fundierte schulische {{c1::Bildung::Ausbildung, Erziehung}} ist oft der beste Schutz vor späterer Arbeitslosigkeit. 	 Der Staat investiert deshalb riesige Summen in moderne Schulen.	
Das allgemeine {{c1::Bildungsniveau::Wissensstand, Grad der Bildung}} ist in diesem Land erfreulicherweise in den letzten Jahren gestiegen. 	 Es gibt heutzutage deutlich mehr Abiturienten als noch vor zwanzig Jahren.	
Gute soziale Kontakte tragen maßgeblich zur allgemeinen {{c1::Lebenszufriedenheit::Glücksempfinden, Zufriedenheit}} eines Menschen bei. 	 Geld allein macht auf Dauer bekanntlich absolut nicht glücklich.	
Ständiger Stress wird sich irgendwann extrem negativ auf deine Gesundheit {{c1::auswirken::Einfluss nehmen, Konsequenzen haben}}. 	 Du solltest wirklich dringend anfangen, etwas kürzerzutreten.	
Sie ist eine extrem {{c1::gebildete::belesene, studierte}} Frau, die sich in fast allen wissenschaftlichen Themengebieten auskennt. 	 Man kann stundenlang mit ihr über Geschichte und Philosophie diskutieren.	
Wir müssen endlich eine {{c1::effektive::wirksame, effiziente}} Lösung für dieses ewige organisatorische Problem finden. 	 Unsere bisherigen kleinen Anpassungen haben nämlich absolut gar nichts gebracht.	
Seine naive {{c1::Vorstellung::Idee, Fantasie}} von einem perfekten Urlaub hat leider absolut nichts mit der harten Realität zu tun. 	 Er denkt, er kann dort den ganzen Tag nur am Strand liegen und Cocktails trinken.	
Der neue Ausschuss wird sich in den nächsten Wochen intensiv mit diesem Thema {{c1::befassen::beschäftigen, auseinandersetzen}}. 	 Wir brauchen dringend ein tragfähiges Konzept für die anstehende Krise.	
Er arbeitet nicht nur für das Geld, sondern er hat in der Pflege seine wahre {{c1::Berufung::Bestimmung, Lebensaufgabe}} gefunden. 	 Er hilft einfach extrem gerne anderen kranken Menschen.	
Die extrem lauten und {{c1::pubertierenden::heranwachsenden, in der Pubertät befindlichen}} Jugendlichen im Bus nervten gestern die älteren Fahrgäste. 	 Sie hörten auf ihren Handys laute Musik und schrien wild durcheinander.	
Er befürchtet heimlich, dass er dieser extrem komplexen und schweren Aufgabe einfach nicht {{c1::gewachsen ist::aufgewachsen ist, fähig ist}}. 	 Der neue Chef hat ihm da vielleicht etwas zu viel Verantwortung übertragen.	
Sie empfindet ihren Job als Grundschullehrerin als extrem {{c1::erfüllend::befriedigend, glücklich machend}}. 	 Das Lachen der Kinder gibt ihr jeden Tag unheimlich viel Energie zurück.	
Wir brauchen hier nicht nur eine {{c1::kurzfristige::für kurze Zeit gedachte, schnelle}} Lösung, sondern einen langfristigen Plan. 	 Sonst stehen wir in drei Monaten wieder genau vor demselben großen Problem.	
Dem jungen Start-up fehlt es noch völlig an einer klaren hierarchischen {{c1::Struktur::Ordnung, Aufbau}}. 	 Keiner weiß dort momentan so genau, wer eigentlich für was verantwortlich ist.	
Nachdem alle Kinder endgültig ausgezogen waren, fühlte sie eine große, erdrückende {{c1::Leere::Sinnlosigkeit, Vakuum}} in dem großen Haus. 	 Es war plötzlich so furchtbar still in den vielen verlassenen Zimmern.	
Als absoluter Weltstar ist er bei öffentlichen Auftritten ständig {{c1::umgeben::eingekreist, umringt}} von kreischenden Fans und Paparazzi. 	 Er kann absolut nirgendwo mehr hingehen, ohne sofort erkannt zu werden.	
Es tut extrem gut, sich regelmäßig mit Gleichgesinnten über diese speziellen Probleme {{c1::auszutauschen::zu reden, Erfahrungen zu teilen}}. 	 In der Selbsthilfegruppe findet sie immer ein sehr offenes und verständnisvolles Ohr.	
Die stetig steigenden {{c1::Lebenshaltungskosten::Kosten für das tägliche Leben}} in der Großstadt zwingen viele Familien zum Umzug. 	 Mieten und Lebensmittel sind dort einfach absolut unbezahlbar geworden.	
Es ist eine pure {{c1::Einbildung::Illusion, Fantasie}}, dass du dieses riesige Projekt ganz alleine an einem Wochenende stemmen kannst. 	 Du überschätzt deine eigenen Fähigkeiten da wirklich absolut maßlos.	
